Time,y_displacement,x_displacement
700,-1.58151082204892,0.0286383257839098
701,-2.01186272711282,0.0444552886699162
702,-2.37269876439333,0.0606519179151065
703,-2.61399831927955,0.0773106239193972
704,-2.7424403481885,0.0995671695832616
705,-2.79137192752734,0.12736661464008
706,-2.75077462267067,0.153005314739152
707,-2.61062999899307,0.16877962552978
708,-2.36091962186919,0.166985902661255
709,-1.88352917779695,0.135482936266742
710,-1.18513762319344,0.0794064892467187
711,-0.442916428311554,0.0169683764014321
712,0.165962936595822,-0.0336195874688732
713,0.464329001275556,-0.0541455875639313
714,0.346204989104863,-0.0338695852778451
715,-0.0702947864142282,0.0150672095225433
716,-0.626205160347462,0.0765547389283857
717,-1.16256096776065,0.134482945030839
718,-1.52039704371935,0.172741769921036
719,-1.63013007033319,0.190136506123507
720,-1.59773682422499,0.197407192244151
721,-1.52759228223049,0.196345889496188
722,-1.52407142118539,0.188744659092832
723,-1.69154921792541,0.176395562247305
724,-2.18331612014183,0.156198081468432
725,-2.92978880994403,0.12695750928074
726,-3.70103161579525,0.0933246219209827
727,-4.26710886615874,0.0599501956259119
728,-4.39808488949752,0.0314850066322932
729,-3.89353778239788,0.00357644307924136
730,-2.90675799255123,-0.0268760125244068
731,-1.73837837507803,-0.05334344238734
732,-0.689031785098659,-0.0692969287182456
733,-0.0593510777339538,-0.0682075537258049
734,0.00425815389004024,-0.0371513371380281
735,-0.297782186812993,0.0195191091841985
736,-0.745863710153724,0.0824178148328981
737,-1.12037802644291,0.132158809400098
738,-1.20171674599113,0.149356122477803
739,-0.888982706173962,0.114848533879734
740,-0.328581500117722,0.0415600238778873
741,0.328141128241001,-0.041767577248316
742,0.929839434965653,-0.106392439219463
743,1.32516767611942,-0.123572731756113
744,1.50201816560786,-0.0704487410621396
745,1.56128806605533,0.0338183126761576
746,1.52113890660373,0.154938858764595
747,1.39973221639489,0.258623326508998
748,1.21522952457071,0.310582145215146
749,0.865412518088477,0.296565976208335
750,0.338173510853709,0.239434533284697
751,-0.213160027569655,0.160561824456307
752,-0.635260627617698,0.0813218577352295
753,-0.77480081972633,0.0230886411335656
754,-0.470779591336663,-0.014784299163348
755,0.174584744508551,-0.0465463018302185
756,0.919790668971001,-0.0712276561450838
757,1.52333666321244,-0.0878586513859776
758,1.74372120839434,-0.095469576830929
759,1.40950769660725,-0.0895029071031906
760,0.681697140410188,-0.0706051160174101
761,-0.182555548332661,-0.0456124916387084
762,-0.92609545775717,-0.0213613220322037
763,-1.29176767599889,-0.00468789526302498
764,-1.15947608900815,0.00282462178180721
765,-0.700657304694503,0.00573375447903862
766,-0.0954554941325559,0.00641425315920869
767,0.475985171603148,0.00724086815285533
768,0.833520521437809,0.0105883497905168
769,0.949448705557838,0.018640392034294
770,0.943865838012964,0.0298138279971593
771,0.858324693523737,0.0408331167359637
772,0.734378046810678,0.0484227173075588
773,0.613578672594365,0.0493070887687925
774,0.474594293189295,0.0377710838796784
775,0.28972305878182,0.0159983966023199
776,0.0909633859001082,-0.00743825220330554
777,-0.0896863089276733,-0.0239661416772218
778,-0.220227609173285,-0.0250125509594455
779,-0.320932304020272,-0.00105840184645048
780,-0.413132671154071,0.04218115842177
781,-0.46642102679943,0.0904275125399314
782,-0.45038968718109,0.129402043202752
783,-0.3346309685238,0.144826133104933
784,-0.0244984880548782,0.127666441280809
785,0.459735965042074,0.0874420459339097
786,0.976102816608152,0.0377029585127375
787,1.38263249248447,-0.00800080953421029
788,1.53735541851197,-0.0361192467584164
789,1.32875063479921,-0.041630195109084
790,0.851464524118906,-0.0335669955518816
791,0.27277852630821,-0.0194628851630166
792,-0.240025918795759,-0.00685110101869279
793,-0.519667371355663,-0.00326488019512079
794,-0.50799856807417,-0.0109040772836827
795,-0.316540468842755,-0.0247465342335718
796,-0.0325139686075196,-0.0414924691577146
797,0.256860037685473,-0.0578421001690384
798,0.46436065509003,-0.0704956453804639
799,0.594639908416389,-0.0841310743985775
800,0.705845060961919,-0.100948241814759
801,0.790998075511377,-0.113930193219136
802,0.843120914849505,-0.116059974201836
803,0.855235541761032,-0.100320630352986
804,0.786281502997121,-0.0546066957306936
805,0.640910823367966,0.0164038600584439
806,0.48071418274681,0.0945528381016067
807,0.367282261006884,0.161682039485978
808,0.362205738021467,0.199633265298713
809,0.487856889200797,0.200892091690569
810,0.703175261295998,0.17756398460343
811,0.974602441191742,0.140920579811177
812,1.26858001577272,0.10223351308768
813,1.55154957192349,0.0727744202068327
814,1.86592532887005,0.042964343156246
815,2.23407956202253,0.00528885808667567
816,2.59239094254214,-0.0258835979833155
817,2.87723814159006,-0.0361845880351642
818,3.02499983032735,-0.011245675050303
819,2.98151782098353,0.0739630180087773
820,2.78920633278451,0.209862533129673
821,2.52930264738608,0.358908054756151
822,2.28304404644398,0.483554767331981
823,2.13166781161406,0.546257855300885
824,2.10788387070772,0.524785767494421
825,2.15753403595444,0.444168380950098
826,2.23155341563706,0.337753022420591
827,2.28087711803847,0.238887018658567
828,2.25644025144151,0.180917696416736
829,2.08462845187296,0.171062931782579
830,1.7981516471443,0.187091173587644
831,1.50743138321531,0.218175607700683
832,1.32288920604576,0.253489419990455
833,1.35494666159549,0.282205796325703
834,1.56724113074646,0.306492034170839
835,1.88615824952539,0.333566009613355
836,2.36624194660942,0.360176776456648
837,3.06203615067571,0.383073388504116
838,4.02808479040116,0.399004899559148
839,5.58053640175231,0.40325308071977
840,7.68302836561064,0.397985229450386
841,9.86133787802705,0.390278689103961
842,11.6412421350524,0.38721080303346
843,12.548518332737,0.395858914591849
844,12.2651059748574,0.424443314307778
845,11.1071535973799,0.468245773279261
846,9.55175194463992,0.514935855713333
847,8.07599176097242,0.552183125817034
848,7.15696379071315,0.567657147797384
849,6.84999058756542,0.551558623637161
850,6.83701165530579,0.512107843865014
851,7.03504316337883,0.464003755506782
852,7.36110128122919,0.4219453055883
853,7.73220217830137,0.400631441135421
854,8.27772787315349,0.407401198005694
855,9.05300091948899,0.432455278181889
856,9.86394828947097,0.464785127877675
857,10.5164969552625,0.493382193306726
858,10.8165738890265,0.5072379206827
859,10.6638247612823,0.502236892962215
860,10.1876315905879,0.485718146002827
861,9.53852587116434,0.463854805369616
862,8.86703909723263,0.442819996627659
863,8.32370276301398,0.428786845342044
864,7.89540371159779,0.428833030747129
865,7.48178761350346,0.438843135799528
866,7.10252420409662,0.448200641647696
867,6.77728321874293,0.44628902944009
868,6.52573439280815,0.422491780325168
869,6.3428625131174,0.357719794831333
870,6.21555442276027,0.259050752192968
871,6.15133294149895,0.155118301617444
872,6.15772088909569,0.0745560923121265
873,6.24224108531268,0.0459977734844186
874,6.55519635399464,0.0953491791947018
875,7.09157148196667,0.203521209971373
876,7.6259122334618,0.331655114723861
877,7.93276437271309,0.440892142361603
878,7.78667366395347,0.492373541793989
879,6.94379710145718,0.467923602655266
880,5.55443750906914,0.393448159005829
881,3.98435939537774,0.296210776394322
882,2.59932726897132,0.203475020369382
883,1.76510563843877,0.142504456479685
884,1.63104995822014,0.119624610465595
885,1.95331722258977,0.116659771961352
886,2.50787424988724,0.12412165235638
887,3.07068785845227,0.132521963040108
888,3.41772486662428,0.132372415401958
889,3.56474068992377,0.119187605405338
890,3.66109078279095,0.0992930587906338
891,3.68314202194528,0.0794168816127337
892,3.60726128410621,0.0662871799265267
893,3.40981544599321,0.0666320597869073
894,2.96917419534028,0.0900545920728899
895,2.30109294766793,0.132069372747873
896,1.58801717137497,0.178271795493341
897,1.01239233486019,0.21425725399078
898,0.756663906522632,0.225621141921661
899,0.899313374437084,0.197204554701696
900,1.31871042633757,0.138610563209908
901,1.89713283011185,0.0725775243227243
902,2.51685835364771,0.0218437949165703
903,3.06016476483271,0.00914773186789211
904,3.6406464942965,0.050631345827477
905,4.33678503011379,0.131135732211023
906,4.9781887263404,0.226447875042354
907,5.39446593703215,0.3123547583453
908,5.41522501624471,0.364643366143653
909,4.77773634038454,0.372135882530217
910,3.59559434008135,0.35097431815578
911,2.26289345072527,0.317925396881157
912,1.17372810770635,0.28975584256716
913,0.722192746415138,0.283232379074612
914,1.17558848839024,0.306268584203623
915,2.27118571003802,0.347686642046975
916,3.60803272905048,0.395616185904505
917,4.78517786311973,0.438186849076054
918,5.40166942993737,0.463528264861445
919,5.2774134392264,0.462505728898999
920,4.67971101252558,0.443032818988828
921,3.87870313525064,0.418811591673458
922,3.14453079281718,0.403544103495411
923,2.74733497064114,0.410932410997219
924,2.76393931978291,0.457043500162798
925,3.01424984996533,0.532742666630453
926,3.38303108459765,0.613929431424317
927,3.7550475470892,0.676503315568529
928,4.01506376084912,0.696363840087201
929,4.05059511631711,0.656399863818985
930,3.93846526455365,0.572678372747807
931,3.84740111989931,0.47086607861569
932,3.94612959669465,0.376629693164644
933,4.40337760928019,0.315635928136726
934,5.32873240003526,0.288419032676045
935,6.6097093593992,0.277867865621258
936,8.08192762380339,0.283181053256167
937,9.58100632967928,0.30355722186458
938,10.9425646134577,0.338194997730295
939,12.2300659334177,0.395686175491359
940,13.553097531938,0.476565004291882
941,14.816464221601,0.567943792174824
942,15.9249708149886,0.656934847183145
943,16.7834221246826,0.730650477359768
944,17.4430677852965,0.790964025589382
945,17.9673712551087,0.846467286510004
946,18.2794580821996,0.894350245794643
947,18.3024538146492,0.931802889116303
948,17.9594840005379,0.956015202147975
949,16.9893208428005,0.965016103918425
950,15.4432139760507,0.960678937312319
951,13.7130050958855,0.945960323786516
952,12.1905358979022,0.923816884797871
953,11.2676480776986,0.897205241803251
954,11.1491775067416,0.861190639264676
955,11.5738963879664,0.81380199621092
956,12.2345509141721,0.762441445948929
957,12.8238872781581,0.714511121785652
958,13.0346516727235,0.677413157028053
959,12.8279852257365,0.656100958473701
960,12.4087238086644,0.645639770584634
961,11.8351557297048,0.63859948316448
962,11.1655692970557,0.627549986016873
963,10.4582528189152,0.60506116894545
964,9.61308754133196,0.563290048932298
965,8.59121459217444,0.507190032775006
966,7.54281210236893,0.448525595000427
967,6.61805820284177,0.399061210135413
968,5.96713102451967,0.370561352706835
969,5.63844480660657,0.373380924553115
970,5.53188079515154,0.399676942656346
971,5.57481763134844,0.433917054258885
972,5.69463395639114,0.460568906603094
973,5.81870841147347,0.464100146931322
974,6.0179116588892,0.433325524091765
975,6.34065793784234,0.378599939922862
976,6.68064125489237,0.316701271152313
977,6.93155561659877,0.264407394507815
978,6.98709502952093,0.23849618671709
979,6.82451840190334,0.241027928249725
980,6.51469639603977,0.260817367953915
981,6.09174064956344,0.294774085125268
982,5.58976280010756,0.339807659059396
983,5.04287448530556,0.392827669051892
984,4.33564099395333,0.471017111835658
985,3.44532123429557,0.576436267880269
986,2.54506727313806,0.683310642086406
987,1.80803117728655,0.765865739354754
988,1.40736501354713,0.798327064585964
989,1.49856279969472,0.760189464306894
990,1.96618982452535,0.668635935250445
991,2.57700506137652,0.554424207626327
992,3.09776748358583,0.448312011644245
993,3.29523606449058,0.381057077513948
994,3.06537688208238,0.360664772145162
995,2.5636839541363,0.366629942064748
996,1.94620816366501,0.386944536908082
997,1.36900039368112,0.40960050631055
998,0.988111527197502,0.422589799907525
999,0.803541564214046,0.425912417699011
1000,0.711256582722327,0.427573726594754
